source,target
5602,A0A286YF97
5602,A0A286YFD7
5602,A0A286YFN2
5602,D6RCB1
5602,D6RJF9
5602,F8W9R5
5602,I6L9F3
5602,Q499Y8
5603,O15264
5603,A0A024RD04
56034,Q9NRA1
5604,Q02750
5604,A4QPA9
5604,H3BRW9
5604,B4DFY5
5610,P19525
5610,A0A7P0Z4M0
5610,Q8IW76
5612,A0A140VJQ7
5612,O43422
56123,Q9Y5F0
56130,A0A096LNH7
56130,Q9Y5E3
56130,B4DSB6
56132,Q9Y5E6
56133,Q9Y5E7
56133,Q4KMG6
56156,Q9BXU2
56180,Q9UJG1
5621,P04156
5621,Q53YK7
5621,F7VJQ1
5623,O60542
56242,O75346
56244,F8WBA1
56244,Q9UIR0
56244,A0PJV4
5625,O43272
56252,F8VU51
56252,P49750
56252,Q8NF45
5626,A0A0G2JQ02
5626,O75360
56267,Q6YP21
56267,B4DW13
5627,A0A0S2Z4K3
5627,A0A0S2Z4L3
5627,P07225
56270,Q5MNZ6
56271,Q9NWD9
56302,A0A0A6YY98
56302,Q9NQA5
56339,Q86U44
5634,A0A140VK41
5634,P11908
56342,A8MV53
56342,Q9NQ55
56344,Q9NP86
5636,O60256
5636,A0A024QYY3
5639,O14669
5641,Q99538
5641,Q53XC6
5641,Q96CY7
56413,Q9NPC1
56413,B4E292
56474,A0A024RC00
56474,Q9NRF8
56475,Q9NS64
5652,Q16651
56521,Q6IAH1
56521,Q9UKB3
5654,Q92743
5660,P07602
5660,A0A024QZQ2
56603,Q9NR63
56603,E7ER08
5662,A5PKW4
5662,Q86YI3
56623,Q9NRR6
5664,P49810
56654,Q9NQX5
56672,E9PN38
56672,Q9NQ31
56673,Q9NQ32
56674,Q543A1
56674,Q9NQ34
56674,B7Z6P5
567,P61769
56731,Q9NR83
5682,P25786
5682,B4E0X6
5683,A0A024RA52
5683,P25787
5684,A0A140VK43
5684,P25788
56848,Q9NRA0
56848,A0A024QZH5
56848,E9PCV4
56848,B3KV83
5685,H0YLC2
5685,H0YN18
5685,P25789
56851,Q9NPA0
5688,A0A0K0K1K4
5688,O14818
56882,Q9NRR8
5689,P20618
5689,A0A140VK45
56890,Q8TC05
56892,Q9NR00
56902,Q9NRX1
56904,A0A024R896
56904,B7ZC38
56904,Q9NR46
5691,P49720
5691,A0A384NL22
56912,A0A024R3G9
56912,Q9NQC8
56913,Q9NS00
56913,A0A024RA32
56914,Q9NRC9
56918,Q53S99
56920,Q9NS98
56922,A0A0S2Z693
56922,Q96RQ3
56922,Q68D27
56925,Q9BS40
56929,Q96JP0
56943,A0A024R9D9
56943,Q9NPA8
56944,B4DNG0
56944,M1LAK4
56944,Q9NRN5
56945,P82650
56947,A0A0A0MS29
56947,A1MAC2
56947,Q9GZY8
56948,F6RWC2
56948,Q86TZ5
56948,Q9NRG7
56950,Q9NRG4
56951,Q8NC54
56953,Q9NPB1
56953,Q2I378
56955,A0A024RDD1
56955,Q9NQ76
56955,Q8NC19
56957,Q6GQQ9
5696,P28062
5696,X5CMJ9
56978,A0A024RDC4
56978,Q9NQV8
56978,Q05CA1
5698,P28065
5698,A0A1U9X8D7
56983,Q8NBL1
56983,B4DJ97
56986,Q8N5C7
56987,Q8WY36
56987,A8K6U2
5699,P40306
56993,Q549C5
56993,Q9NS69
56995,Q9NRJ4
56996,Q9BXP2
56996,Q9H7I6
57001,Q9NRP4
57003,Q96A33
57007,P25106
57018,Q9UK58
5702,A0A140VK42
5702,P17980
57020,E7EWW0
57020,F5H7K1
57020,Q7Z3J2
57020,B3KT69
57035,A0A024RAD9
57035,Q9BUV0
57037,A0A024R9Z6
57037,Q8IV38
57045,Q9GZX9
57048,Q9NRY6
57050,Q9NQZ2
57060,A0A024R2Y0
57060,C9J0A4
57060,P57723
57062,Q9GZR7
5707,Q99460
57088,E9PHR9
57088,Q9NRQ2
57091,Q9NQ75
57091,B4DII4
57092,Q8WW12
57093,E9PK69
57093,P0CI25
57099,Q9NQS1
57105,Q9NS75
57105,Q5KU17
57105,A4ZKH2
57107,Q86YH6
57107,B4DKU5
57107,B4DWD3
57109,Q9GZR2
57109,B4DJ95
57109,B4E331
5711,Q16401
57111,P57735
57115,Q96LB8
57117,A0A024RDK4
57117,Q96CB8
57122,P57740
57124,Q9HCU0
57128,C9JRX8
57128,C9JY28
57128,F5H189
57128,Q9HD34
57130,A0A024R7N2
57130,Q9HD20
57132,Q7LBR1
57136,Q9HDC9
57140,Q9HAU8
57142,Q9NQC3
57147,Q8IZE3
57149,A0A024R3C2
57149,O43325
57150,Q96KF7
57150,V9GYF9
5716,O75832
57162,Q53T26
57162,Q96FA3
57171,A0A024R8B5
57171,Q86YN1
57175,A0A024R5K1
57175,Q9BR76
57178,Q9ULJ6
57178,A0A024QZN6
57178,A0JLS3
57180,Q9P1U1
57180,Q59GD5
57187,Q8NI27
57188,P82987
5719,Q9UNM6
57192,Q9GZU1
57198,P98198
572,Q92934
572,A0A024R562
5720,Q06323
5720,A0A0K0K1L8
5720,Q86SZ9
57209,A0A087WTK3
57209,A2RUI7
57209,Q8NDW4
57209,S4R340
5721,Q9UL46
5721,Q86SZ7
57213,A0A024RDT6
57213,Q5W111
57226,Q9NU23
5724,P25105
5724,A8K7N8
5725,P26599
5725,A0A7I2V621
5728,P60484
5728,F6KD01
57292,A0A191URI1
57292,Q8N109
5730,P41222
5730,A0A024R8G3
5732,P43116
57326,Q96AQ6
57326,B4E0K4
57332,Q9HC52
57335,Q9HBT8
57335,A1A525
57335,B2RCD9
57336,Q9HBT7
57336,Q6PEZ3
57343,E7EQD3
57343,M0QZ59
57343,Q9HCX3
57343,Q2T9G7
57343,Q2T9G8
57404,Q6UW02
57406,Q9BV23
57406,A0A024R323
57415,A0A024R330
57415,Q9HBI5
57418,Q9BV38
57419,Q9HC58
57447,Q9UN36
57460,Q9ULR3
57466,O95104
57473,Q96KM6
57496,Q9ULH7
57498,Q9ULH0
575,O14514
57509,Q9ULD2
57515,Q9NRX5
57523,Q9P2P1
5754,Q13308
57553,Q7RTP6
57556,A0A0A0MQU6
57556,Q9H2E6
5756,Q12792
5757,P06454
5757,Q53S24
57572,Q96HP0
57572,B7Z9U8
57573,A0A024R4Q9
57573,Q9BX82
57586,Q7L8C5
57602,A0A024R8V6
57602,Q9P275
57608,Q9P266
57613,A2RU67
57634,Q96L91
5764,A0A024R778
5764,P21246
57645,A0A024R8Y1
57645,Q9P215
57645,B4DF62
57658,A0A024RAZ1
57658,Q9P1Z2
57665,Q53RX3
57665,Q9HBH5
57669,Q9HCM4
57680,Q9HCK8
57698,A0MZ66
5770,P18031
5770,A8K3M3
5770,B4DSN5
57728,Q8NEZ3
57728,B4DGR6
57730,Q8N2N9
57731,Q9H254
57763,A0A024RAN7
57763,Q9H9E1
57798,Q8WUU5
578,Q16611
578,A0A0S2Z391
57804,A0A024R5D7
57804,Q9HCU8
57804,Q6NSD7
57819,Q9Y333
5782,Q05209
5782,B4E105
57820,A0A384MR52
57820,Q9NPC3
57824,O97980
57826,A0A087X2C3
57826,Q9Y3L5
57827,A0A1U9X7F2
57827,O95873
57827,Q9UMP7
5783,Q12923
5786,P18433
5791,P23469
5791,A8K2Z9
5791,Q96P81
5792,P10586
5792,G1UI20
5793,P23470
5793,Q49A02
5795,Q12913
5795,Q9NPR5
5796,Q15262
5796,Q5TG12
5796,B4DHC3
5796,Q59EZ1
5796,Q86WJ2
5797,P28827
5799,E7EM83
5799,Q92932
5799,I6L9F8
580,A0A087WZ19
580,C9IYG1
580,F6MDI1
580,Q99728
580,A0AVN2
580,F6MDI0
580,F6MDI2
5802,Q13332
5802,Q8NHS7
5802,Q59FX6
5805,Q03393
5813,Q00577
58155,Q9UKA9
58155,A0A6Q8PFE6
58155,A0A7I2RVZ4
58155,B4DSS8
58155,B4DSU5
58157,A0M8W9
58157,Q9NPG2
58158,Q9HD90
58158,Q8IW56
58189,Q9HC57
5819,Q92692
582,Q8NFJ9
5822,Q15269
5826,A0A024R6B9
5826,O14678
5829,P49023
5829,A0A140VJQ8
5834,P11216
58472,Q9Y6N5
58472,A0A024R5X2
58486,Q49AG3
58494,P57087
58495,Q9BRP0
58513,A0A024R7G6
58513,Q9UBC2
58516,Q9NP50
58517,P49756
58526,Q9NPA3
58533,A0A0A0MRI2
58533,Q9UNH7
5859,P47897
5859,B7Z840
5861,P62820
5861,Q5U0I6
5861,B7Z8M7
5863,A0A024RCS9
5863,O15211
5866,Q8TBN0
5868,A0A024R2K1
5868,P20339
5869,A0A024RB09
5869,P61020
587,O15382
587,B3KSI3
5871,Q12851
5871,A0A024R567
5872,A0A087WWB9
5872,P51153
5872,Q504R6
5878,A0A024R1U4
5878,P51148
5879,P63000
5879,A4D2P0
5879,A4D2P1
5881,P60763
5883,Q99638
5887,P54727
5887,B7Z4W4
5894,P04049
5894,L7RRS6
5894,A0A0S2Z4L5
5899,P11234
5899,A0A024RAG3
59,D2JYH4
59,P62736
5900,Q12967
5900,Q8N4Y1
5906,P62834
5906,A8KAH9
59067,A0A224B028
59067,Q9HBE4
5908,A0A024RB87
5908,P61224
5908,B7ZAY2
5909,A0A024RAB5
5909,P47736
5909,X6R8W7
5911,P10114
5912,P61225
5914,P10276
5914,A8MUP8
5914,F1D8N9
5914,Q6I9R7
5914,A8K840
5917,P54136
5918,P49788
5919,A0A090N7U9
5919,Q99969
5920,Q9UL19
59286,A0A024R7B0
59286,Q9BZL1
593,A0A024R0K3
593,P12694
593,Q59EI3
59307,C9JFX4
59307,Q6IA17
5932,A0A024RC34
5932,Q99708
59338,Q9HB21
59338,Q5RGS4
59338,B3KQL5
5934,Q08999
59342,Q9HB40
59342,Q9H2J9
5935,P98179
5935,A0A024QYX3
59351,Q9GZY1
59353,Q53FP2
5936,Q9BWF3
5937,P29558
5937,A0A0S2Z499
5937,A0A0S2Z4B3
5937,B4DN88
595,P24385
595,Q6FI00
5954,Q15293
5954,V9HW95
5957,P35243
596,P10415
596,A0A024R2B3
596,A0A024R2C4
596,A0A7I2V3S7
5965,P46063
5965,A0A024RAV2
5970,Q04206
5970,A0A087X0W8
5978,A0A1W2PQA1
5978,Q13127
5982,A0A087WVY3
5982,P35250
5982,Q75MT5
5987,A0A1U9X8R9
5987,P14373
599,Q92843
5995,A0A0S2Z494
5995,A0A0S2Z498
5995,P47804
5996,Q08116
5997,A0A024R939
5997,P41220
5998,A0A024R831
5998,A0A024R833
5998,A0A024R841
5998,H7BXY1
5998,P49796
5998,B3KVT7
5998,B3KWG8
5998,Q53GP3
6001,O43665
6010,P08100
6011,Q15835
6018,Q13129
602,P20749
602,B7Z3N9
60312,Q8N556
60312,Q6ZRV0
60313,Q9HC44
60343,D3DWX8
60343,P98173
60343,Q9BU27
6035,P07998
6035,W0UV93
60370,Q5T686
6038,P34096
6038,Q53XB4
604,P41182
604,B5B0A5
60401,Q9HAV5
60401,B4DQY6
60401,B2RBZ9
6041,Q05823
60436,Q9GZN2
6045,Q99496
6046,P25440
6046,A0A024RCR5
6046,X5CF57
6046,A0A1U9X7A8
6047,P78317
60481,Q9NYP7
60481,A0A024RD35
60481,A0A0A0MTI6
60481,B3KWH9
60482,Q9GZV3
60482,B4DUU7
60482,Q2T9H3
60482,B2RCU2
60485,Q9H4B6
60485,B3KTQ1
60487,Q7Z4G4
60488,P82673
60490,H3BQB0
60490,H3BRQ0
60490,H3BSE3
60490,H3BU63
60490,Q96CD2
60491,A0A024R3V5
60491,A0A024R3V7
60491,Q9GZT8
60495,Q8WWQ2
60495,Q2M1H9
6050,A0A140VJT8
6050,P13489
6051,Q9H4A4
60526,A0A0A0MSH6
60526,B4DRG3
60526,Q9H6V9
60526,B4DS38
60526,B4DWE2
60528,A0A0S2Z5M8
60528,Q9BQ52
6059,P61221
60625,Q9H5Z1
60673,A0A024R128
60673,Q9BSB4
60681,A0A024R1W3
60681,Q96AY3
60681,Q658U4
60681,Q8NAG5
60682,A0A087X1X9
60682,Q8IYB5
60684,Q7Z392
60685,A0A024RD12
60685,E2QRF5
60685,Q9H8U3
60686,A0A0C4DFZ6
60686,Q9H972
607,O00512
607,A0A024QYY4
607,A0A804HI55
607,A0A804HIV1
607,Q1JQ81
6091,Q9Y6N7
6091,Q1RMC8
6094,Q03395
6097,P51449
6097,F1D8P6
6097,Q6I9R9
6102,A0A1B2JLU2
6102,O75695
6122,P39023
6122,B3KS36
6122,Q96QL0
6124,P36578
6125,A2RUM7
6125,P46777
6128,A0A024RBK3
6128,Q02878
6128,Q8TBK5
6129,P18124
613,P11274
6130,P62424
6132,P62917
6133,P32969
6133,Q53Z07
6134,P27635
6134,X5D2T3
6135,P62913
6135,Q5VVD0
6136,P30050
6137,A8K4C8
6137,P26373
6138,A0A024R2Q4
6138,P61313
6139,A0A024R261
6139,P18621
6141,A0A024QZD1
6141,Q07020
6142,Q02543
6143,J3KTE4
6143,P84098
6144,P46778
6144,Q6IAX2
6146,P35268
6147,P62750
6150,A0A024RCB2
6150,A8MYK1
6150,Q16540
6152,P83731
6152,V9HW01
6155,A0A024R1V4
6155,P61353
6156,A0A024R9D3
6156,P62888
6157,P46776
6159,P47914
6161,A0A024R2G7
6161,P62910
6164,A1LUY1
6164,P49207
6165,P18077
6167,P61927
6168,P61513
6169,A0A024R8P8
6169,P63173
617,A0A024R445
617,Q9Y276
617,A8JZZ8
6171,A0A024RB15
6171,P62945
6173,J3KQN4
6173,P83881
6175,A0A024RBS2
6175,P05388
6176,A0A024R608
6176,P05386
6183,A0A024R0H2
6183,O15235
6184,P04843
6185,P04844
6187,P15880
6195,Q15418
6196,Q15349
6196,B7Z3B5
6196,X5D337
6198,P23443
6205,P62280
6208,P62263
6210,B2R4W8
6210,P62244
6222,P62269
6229,A0A2R8Y849
6229,P62847
623,P46663
6233,B2RDW1
6233,P62979
6235,P62273
6237,A0A024QZF2
6237,P10301
6239,A0A024QZU8
6239,Q92766
624,P30411
6251,Q15404
6259,P34925
6259,Q59FQ5
6259,Q8WTZ8
6271,A0A0S2Z4H2
6271,P23297
6275,P26447
6277,P06703
6279,P05109
6281,P60903
6282,P31949
6282,V9HWH9
6284,Q99584
6301,P49591
6301,Q5T5C7
6301,Q0VGA5
6303,P21673
6303,A0A384NQ10
6307,Q15800
6309,O75845
6309,A0A024R3G4
6310,P54253
6310,Q96FF1
6311,Q99700
6311,F8VQP2
6311,Q2M2R5
6337,P37088
6338,P51168
6338,B2R812
6339,P51172
6343,P09683
6346,P22362
636,Q96G01
6361,Q92583
637,P55957
637,A8ASI8
637,B2ZP79
637,B3KT21
6376,A0N0N7
6376,P78423
63826,Q9GZT4
63826,Q3ZK31
63826,Q8N3F4
6385,P31431
6385,B4E1S6
6386,A0A024R7Z5
6386,B4DHN5
6386,G5EA09
6386,O00560
63875,Q9NRX2
6388,Q6IBU4
6388,Q99470
63892,Q6YHU6
63893,Q9C0C9
63894,Q6IA61
63894,Q9H9C1
63894,B4DMB7
63897,Q6AI08
63898,Q9H788
63901,A0A024R4Z3
63901,Q96PZ2
6392,A0A0S2Z4H7
6392,A0A0S2Z4J3
6392,O14521
63920,Q8IZ13
63925,Q9H4Z2
63925,Q8IW09
63929,A0A087X0Z2
63929,Q9NQH7
63931,O60783
63933,A0A384NPW7
63933,Q96AQ8
63941,Q96P71
6396,P55735
6396,A8MWR8
63978,Q9GZV8
6398,Q8WVN6
6403,P16109
6403,A0A024R8Y9
6403,Q5R341
6403,Q6NUL9
6404,Q14242
64062,A0A087X0H9
64062,Q5T8P6
64065,Q96FX8
64078,Q9HAS3
64084,Q9H4D0
64096,Q9GZZ7
64097,Q9HCS5
64097,Q8N8X1
64097,Q8NEH8
64100,A0A384NKL6
64100,Q96BH3
64106,Q9GZQ6
64108,Q96DX8
64112,Q96BY2
64114,A0A024R472
64114,B3KSM0
64114,B4DUD2
64114,Q969X1
64118,Q6P1R4
64121,Q9HB90
64121,B4DQ03
64121,B4DQG4
64122,Q9H479
64123,Q9HBW9
64130,Q9HAP6
64135,Q9BYX4
641371,Q86TX2
641371,E9KL42
6414,P49908
6415,P63302
64175,Q32P28
6418,Q01105
6418,A0A024R895
6418,A0A0C4DFV9
6418,Q5VXV3
64184,P56851
64184,W0UV31
6419,Q53H47
6419,B4DND2
6419,Q96H41
64210,Q96T76
64215,Q96KC8
64216,Q9H5Q4
64219,Q8NG27
6422,Q8N474
64221,F5GWJ5
64221,Q96MS0
64222,Q9H497
64231,A0A024R516
64231,A0A024R554
64231,E9PSA9
64231,Q9H2W1
64231,B4DUN6
64283,Q8N1W1
64285,Q96CC6
64288,A0A024RCL4
64288,Q96LW9
64288,B3KTA4
64288,Q96QL1
6429,Q08170
6430,A0A024R6D8
6430,Q13243
6430,Q86U32
64318,Q8WTT2
64321,Q9H6I2
643246,A6NCE7
64342,Q53T59
64342,Q9H7U7
64343,Q9H6S1
64359,Q6DKJ4
643641,O60290
64374,A0A0S2Z6B4
64374,Q9H173
64376,Q9H5V7
643854,A4FU28
64393,Q9HA38
64400,A0A024R6S6
64400,A0A024R6T5
64400,Q9H8T0
644019,H0Y5V3
644019,Q4V339
64418,A0A024R716
64418,Q9H0V1
64419,Q8NCE2
64419,Q8WYY9
64421,Q96SD1
64421,B3KMX5
64423,Q27J81
64425,Q9GZS1
64425,B4E005
64427,Q49AM3
64428,Q9H6Q4
64429,A0A0D9SEX5
64429,Q9H6R6
64429,A0A804HJ40
6443,Q16585
6443,Q5U0N0
64431,Q9GZN1
6446,O00141
6446,E9PR89
6446,B7Z325
6447,A0A024R9I1
6447,P05408
64499,P20231
64499,A0A140VJT7
6451,O75368
6451,V9HW48
64598,O75425
64600,Q9BZM2
64601,Q9H269
6461,Q15464
6462,P04278
6462,B4DYU0
6462,I3L145
6462,B0FWH2
6462,B0FWH8
6464,P29353
6468,A0A384P5X9
6468,P57775
64682,Q9H1A4
64689,A0A024R2U5
64689,B3KPY8
64689,B4E1H8
64689,Q9BQQ3
6469,Q15465
647042,A0A0M3HER8
647042,A6NI86
64708,Q9H9Q2
64708,A0A024R471
64708,A0A024R478
64708,A0A087X1P5
64708,J3KQ34
64708,J3KQ41
64708,Q6ZTQ7
64710,Q9H1E3
64718,E9PDK2
64718,Q9H9P5
64743,Q9H1Z4
64745,A0A0S2Z5L8
64745,Q9H7H0
64746,A0A024R3P9
64746,Q9H3P7
64747,Q9H3U5
64754,Q9H7B4
64754,B3KN46
64755,A0A024QZE6
64755,Q96GQ5
64757,Q5VT66
64759,Q68CZ2
64760,Q86V87
64761,Q9H0J9
64761,A4D1T0
64761,G5E9U9
64762,Q9H706
64764,Q70SY1
64764,Q68D60
64776,E9PS93
64776,Q9H5F2
64778,Q53EP0
64780,Q8TDZ2
64782,Q8WTP8
64784,Q6UUV7
64784,Q8TEF4
64786,Q8TC07
64786,A8K8E1
64787,Q9H6S3
64792,A0A024QYT8
64792,A0A024QYV3
64792,Q9H7X7
64794,Q9H8H2
64798,Q8TB45
648,P35226
6482,Q11201
6482,A0A024R9L6
64834,Q9BW60
64837,Q9H0B6
64838,Q9H6D8
64853,Q96BJ3
64854,P62068
64856,Q6PCB0
64858,Q9H816
6489,Q92185
64895,Q9BWT3
64897,E7ENF1
64897,F5H7W8
64897,G5EA44
64897,Q96C57
64897,B4DRA4
64897,B4DWJ9
64921,Q96PB1
64921,Q8WZ77
64927,Q5W5X9
649330,B7ZW38
649330,P0DMR1
64943,Q9H857
64963,P82912
64976,Q9NQ50
64981,A0A024R7J4
64981,Q9BQ48
6499,A0A1U9X8J1
6499,Q15477
650,P12643
650,C8C060
65003,Q9Y3B7
65005,Q5SZR1
65005,Q9BYD2
65009,A0A024R6V8
65009,A0A0S2Z5L7
65009,A0A0S2Z5R7
65009,B7Z9X4
65009,Q9ULP0
65018,Q9BXM7
6505,P43005
65080,A1MA90
65080,Q9H9J2
65082,Q96AX1
65083,Q9H6R4
65084,Q86UB9
6509,P43007
6510,Q15758
6510,Q59ES3
65108,P49006
65109,Q9BZI7
65117,Q7L4I2
65117,B3KMH4
6512,A0A087WUF9
6512,F1T0D3
6512,F1T0D4
6512,O00341
6512,G1CT06
65123,Q68E01
65125,Q9H4A3
65125,A5D8Z4
65125,F5GWT4
652,P12644
652,Q53XC5
65243,Q9UJL9
65244,A0A024R101
65244,Q86XZ4
6525,A0A087WVP4
6525,A0A087X1R1
6525,P53814
6525,B4DI56
6525,B4E229
65250,A0A494BZW6
65250,Q9H799
65258,A0A0A0MR93
65258,Q53F39
65263,A0A0A0MQS1
65263,Q53H96
65263,B4DGI7
65264,Q9H832
65265,Q9H7E9
653619,P0DUQ1
653619,P0DUQ2
653784,Q6P582
654231,P0CE72
654364,P22392
654483,A0A087WZT3
654483,Q9H3K6
657,P36894
6570,P54219
6570,Q96GL6
6572,Q16572
6576,B4DP62
6576,P53007
6576,D9HTE9
658,O00238
658,A8KAE3
6586,O75094
6591,O43623
6594,A0A0A0MRP6
6594,B7ZLQ5
6594,P28370
6595,P51531
6595,B1ALF6
6595,B4DNT1
6595,F6T8Q0
6595,F6VDE0
6595,B4DSC8
6595,Q56A76
6595,Q8N9Q1
6596,A0A0C4DGA6
6596,Q14527
6596,A8K5B6
6596,Q05BZ6
65981,Q6IMN6
65982,A0A024R4T0
65982,Q8TBC5
65983,Q96HH9
65988,A0A024QZG5
65988,Q9BV97
65988,B7ZAD9
65989,A0A024RD55
65989,Q5T3T9
65989,Q6UY11
6599,Q92922
6599,Q58EY4
65992,Q96HY6
65993,C9JJ19
65993,P82930
65998,C9JLR9
65999,A0A090N7W5
65999,Q9BV99
66002,Q9HCS2
66008,O60296
6601,A0A024RB22
6601,F8VXC8
6601,Q8TAQ2
6602,Q96GM5
6603,J3KMX2
6603,Q92925
66036,Q96QG7
6604,A0A090N8Z9
6604,Q6STE5
6608,Q99835
6609,P17405
6609,E9LUE8
6609,E9LUE9
6609,Q8IUN0
6609,Q59EN6
6611,P52788
6612,P55854
6613,P61956
6613,A0A024R8S3
6618,Q13487
6624,Q16658
6624,A0A384MEG1
6624,B3KTA3
6625,A0A024QZD5
6625,P08621
6625,Q9UFS1
6626,P09012
6628,P14678
6628,Q66K91
663,J3KN59
663,Q12982
6633,P62316
6637,C9JVQ0
6637,F5H013
6637,P62308
6637,Q49AN9
6638,P63162
6638,X5DP00
6642,Q13596
6643,O60749
6645,A0A024R732
6645,Q13425
6647,P00441
6647,V9HWC9
6648,P04179
6648,A0A384NL29
6648,G5E9P6
6648,Q96AM7
6648,Q9UG59
6649,P08294
6649,A0A140VJU8
6650,O75808
6651,J3QSZ5
6651,P18583
6651,Q6ZRV7
6653,A0A024R3H2
6653,Q92673
6654,Q07889
6654,G5E9C8
6656,O00570
6662,P48436
6666,O15370
6670,Q02447
6670,B7ZLN9
6670,Q59FX5
6670,Q86TP0
6671,A0A3B3IRW4
6671,Q02446
6671,Q32M51
6675,A0A140VKC0
6675,Q16222
6678,P09486
6687,A0A2R8Y632
6687,Q9UQ90
6692,O43278
6695,Q08629
6696,A0A024RDE2
6696,A0A024RDE6
6696,A0A024RDJ0
6696,P10451
6696,B7Z351
6696,Q3LGB0
6697,P35270
6709,A0A384P5S9
6709,Q13813
6711,B2ZZ89
6711,Q01082
6712,O15020
6721,Q12772
6721,A0A024R1Q0
6726,A0A024R3P3
6726,P49458
6727,P37108
6728,P09132
6728,A0A087WYR0
6728,A0A2U3TZN1
6729,P61011
6729,G3V480
6736,A7WPU8
6736,Q05066
6738,A0A024R983
6738,G5E9R9
6738,P10155
6741,P05455
6742,A4D1U3
6742,Q04837
6742,B7Z268
6744,E7EUL7
6744,E9PHV5
6744,P28290
6745,C9JBX5
6745,P43307
6746,P43308
6748,P51571
6749,A0A024R4Z6
6749,Q08945
6758,O60225
6760,A0A024RC40
6760,B4DLD3
6760,Q15532
6760,Q4VAX0
6760,B4DR34
6760,B4E2J6
6764,P78524
677,A0A024R658
677,Q07352
677,B3KNA8
6774,P40763
6774,A0A7I2V395
6776,P42229
6776,A0A384N5W4
6776,K7EK35
6776,A0A7I2YQF1
6776,A8K6I5
6776,Q59GY7
6778,P42226
6778,H0YJH6
6778,A8K4S9
6778,B4DQB3
678,P47974
6801,O43815
6810,Q12846
6810,B7Z425
6813,Q15833
6813,Q53GF4
6814,O00186
6821,A0A024RB79
6821,P51687
6827,P63272
6834,A0A087WYS9
6834,E5KRX5
6834,Q15526
6837,A0A024R8C5
6837,Q15528
6839,O43463
684,A0A024R7H5
684,Q10589
6844,F8WCA0
6844,P63027
6845,A0A024R061
6845,A0A024R074
6845,P51809
6855,P08247
6867,E7EVI4
6867,O75410
6867,Q5HYH0
6869,P25103
6872,P21675
6875,J3KTH2
6875,Q92750
6875,B4DYT3
6876,Q01995
6876,Q5U0D2
6879,Q15545
6882,Q15544
689,P20290
6890,A0A0S2Z5A6
6890,Q03518
6890,B7Z7P4
6890,X5CKB3
6894,Q13395
6902,E5RIX8
6902,O75347
6902,Q6FGD7
6903,Q15814
6911,O95947
6917,A0A384MTX4
6917,P23193
6917,B7Z4W0
6919,Q15560
6919,Q6IB64
6925,A0A024R2C0
6925,A0A1B0GW91
6925,A0A1B0GWD5
6925,E9PH57
6925,H3BPJ7
6925,H3BTP3
6925,P15884
6925,B3KVA4
6934,A0A0A0MTL7
6934,C6ZRJ7
6934,C6ZRK5
6934,Q5VVR7
6934,Q6FHW4
6934,Q9NQB0
6934,C6ZRK1
6934,C6ZRK2
6936,P16383
6936,A4UHR0
6936,B3KUM5
6936,Q9BVX3
6939,Q12870
6939,A4LBB6
6939,Q6NVX3
694,P62324
694,Q6IBC8
6940,O60765
6940,V9HWI2
6942,Q9UGU0
6942,W5ZR30
6943,O43680
6944,Q15906
6945,Q9UH92
6949,E7ETY2
6949,H0Y8Y7
6949,Q13428
6949,B4DRA2
696,Q13410
696,Q4VAN2
6988,P57738
6990,P51808
6992,A2BEK1
6992,O60927
6993,P63172
7001,P32119
7001,V9HW12
7007,O75443
7008,Q10587
7009,A0A024R0Z5
7009,P55061
7013,P54274
7013,A0A7I2YQE7
7023,Q01664
7026,P24468
7026,F1D8R0
7030,P19532
7030,A0A024QZ23
7030,B4DIA5
7040,P01137
7040,A0A499FJK2
7041,A0A024QZE7
7041,O43294
7045,Q15582
7045,A0A0S2Z4Q2
7048,P37173
7048,A3QNQ0
7048,D2JYI1
7049,A0A0A8KWK3
7049,Q03167
705,Q13895
7050,Q15583
7057,P07996
7058,P35442
7059,F5H4Z8
7059,P49746
706,P30536
706,O76068
7060,E7ES19
7060,P35443
7060,B7Z832
7068,P10828
7068,A0A024R2I8
7071,Q13118
7073,Q01085
7073,Q49AS9
7075,P35590
7075,B4DTW8
7076,P01033
7076,Q6FGX5
7076,B4DJK3
7078,P35625
708,Q07021
7082,Q07157
7082,A0A087X0K9
7082,G3V1L9
7082,G5E9E7
7082,A9CQZ8
7082,B4DZK4
7082,Q6MZU1
7088,Q04724
7088,B4DEF9
7088,Q59EF7
7094,Q9Y490
7095,Q99442
7095,D3DNQ1
71,P63261
710,E9KL26
710,P05155
7102,P41732
7103,P19075
7105,A0A087WYV6
7105,A0A087WZU5
7105,O43657
7105,A0A024RCI0
7106,A0A024RCE1
7106,A8MVV6
7106,O14817
7107,O60478
7109,P48553
7114,A2VCK8
7114,P62328
7114,Q0P5T0
7123,E9PHK0
7123,P05452
7124,P01375
7124,Q5STB3
7127,Q03169
7128,P21580
7130,P98066
7156,Q13472
7156,B4DSJ0
7159,Q13625
716,P09871
716,F8WCZ6
7161,A0A0C4DFW9
7161,A1PQX5
7161,O15350
7162,Q13641
7165,A0A087WYR3
7165,A0A087WZ51
7165,O43399
7165,Q68E05
7165,Q6FGS1
7171,P67936
7171,A0A5F9UN72
7171,K7ENT6
7171,V9HW56
7177,P20231
7177,Q15661
7178,A0A024RDY2
7178,A0A0B4J2C3
